id_didok;id_fli;id_sloid;name_official;name_long;name_short;name_alternative;lang;stations_metastation;wgs84_e;wgs84_n;wgs84_h;wgs84_epsg;local_e;local_n;local_h;local_epsg;station_priority;km_info;stations_metastation_hrdf;source_file;timestamp;metastation_id
8502495;;ch:1:sloid:2495;Zürich Wollishofen, Bahnhof;;;;;8502495,8503009,8503681,8591080,8591081;8.533322;47.348125;0;EPSG:4326;2682716;1244718;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.802862;1
8503009;;ch:1:sloid:3009;Zürich Wollishofen;;ZWOL;;;8502495,8503009,8503681,8591080,8591081;8.533601;47.347440;0;EPSG:4326;2682738;1244642;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804392;1
8591080;;ch:1:sloid:91080;Zürich Wollishofen, Bhf/Werft;Zürich Wollishofen, Bahnhof/Werft;;;;8502495,8503009,8503681,8591080,8591081;8.534345;47.347586;0;EPSG:4326;2682794;1244659;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902994;1
8591081;;ch:1:sloid:91081;Zürich Wollishofen,Bhf/Staubst;Zürich Wollishofen, Bahnhof/Staubstrasse;;;;8502495,8503009,8503681,8591080,8591081;8.532918;47.347033;0;EPSG:4326;2682687;1244596;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902998;1
8503681;;ch:1:sloid:3681;Zürich Wollishofen (See);;;;;8502495,8503009,8503681,8591080,8591081;8.536657;47.345468;0;EPSG:4326;2682972;1244426;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.806579;1
8502572;;ch:1:sloid:2572;Zürich, Goldbrunnenplatz;;;;;;8.513918;47.370293;0;EPSG:4326;2681216;1247162;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.803142;2
8503000;;ch:1:sloid:3000;Zürich HB;;ZUE;Curych hl. n.;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.540212;47.378177;0;EPSG:4326;2683190;1248066;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804359;3
8503088;;ch:1:sloid:3088;Zürich HB SZU;;ZUSZ;;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.539358;47.377393;0;EPSG:4326;2683126;1247978;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804594;3
8587348;;ch:1:sloid:87348;Zürich, Bahnhofplatz/HB;;;;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.539338;47.377241;0;EPSG:4326;2683125;1247961;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.887972;3
8587349;;ch:1:sloid:87349;Zürich, Bahnhofquai/HB;;;;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.541742;47.377560;0;EPSG:4326;2683306;1247999;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.887977;3
8591067;;ch:1:sloid:91067;Zürich, Bahnhofstrasse/HB;;;;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.539461;47.376222;0;EPSG:4326;2683136;1247848;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902939;3
8503001;;ch:1:sloid:3001;Zürich Altstetten;;ZAS;West Link;;8503001,8591056,8591057;8.488963;47.391483;0;EPSG:4326;2679300;1249492;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804364;4
8591056;;ch:1:sloid:91056;Zürich Altstetten, Bahnhof;;;;;8503001,8591056,8591057;8.488376;47.391109;0;EPSG:4326;2679256;1249450;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902885;4
8591057;;ch:1:sloid:91057;Zürich Altstetten, Bahnhof N;;;;;8503001,8591056,8591057;8.489905;47.392066;0;EPSG:4326;2679370;1249558;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902892;4
8503003;;ch:1:sloid:3003;Zürich Stadelhofen;;ZSTH;Stadelhofen;;8503003,8503059,8505333,8576193,8576195;8.548489;47.366610;0;EPSG:4326;2683833;1246789;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804370;5
8503059;;ch:1:sloid:3059;Zürich Stadelhofen, Bahnhof;;ZSTF;;;8503003,8503059,8505333,8576193,8576195;8.548130;47.366350;0;EPSG:4326;2683806;1246760;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804484;5
8503004;;ch:1:sloid:3004;Zürich Tiefenbrunnen;;ZTB;;;8503004,8505332,8576182;8.561390;47.350125;0;EPSG:4326;2684833;1244970;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804374;6
8505332;;ch:1:sloid:5332;Zürich Tiefenbrunnen (See);;;;;8503004,8505332,8576182;8.560585;47.349862;0;EPSG:4326;2684773;1244940;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.811819;6
8576182;;ch:1:sloid:76182;Zürich Tiefenbrunnen, Bahnhof;;;;;8503004,8505332,8576182;8.560994;47.350416;0;EPSG:4326;2684803;1245002;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.858810;6
8503006;;ch:1:sloid:3006;Zürich Oerlikon;;ZOER;;;8503006,8580449,8591062,8591063;8.544140;47.411530;0;EPSG:4326;2683434;1251778;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804379;7
8580449;;ch:1:sloid:80449;Zürich Oerlikon, Bahnhof;;;;;8503006,8580449,8591062,8591063;8.544790;47.411496;0;EPSG:4326;2683483;1251775;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.875159;7
8591062;;ch:1:sloid:91062;Zürich Oerlikon, Bahnhof Nord;;;;;8503006,8580449,8591062,8591063;8.543934;47.412404;0;EPSG:4326;2683417;1251875;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902915;7
8591382;;ch:1:sloid:91382;Zürich, Sternen Oerlikon;;;;;;8.546231;47.410070;0;EPSG:4326;2683594;1251618;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904313;7
8591063;;ch:1:sloid:91063;Zürich Oerlikon, Bahnhof Ost;;;;;8503006,8580449,8591062,8591063;8.545848;47.413339;0;EPSG:4326;2683560;1251981;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902919;7
8503007;;ch:1:sloid:3007;Zürich Seebach;;ZSEB;;;8503007,8591127,8591354,8591355;8.544660;47.418750;0;EPSG:4326;2683462;1252581;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804383;8
8503008;;ch:1:sloid:3008;Zürich Affoltern;;ZAF;;;8503008,8576262,8591054;8.508583;47.420909;0;EPSG:4326;2680737;1252784;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804388;9
8591054;;ch:1:sloid:91054;Zürich Affoltern, Bahnhof;;;;;8503008,8576262,8591054;8.507418;47.421184;0;EPSG:4326;2680648;1252813;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902880;9
8503010;;ch:1:sloid:3010;Zürich Enge;;ZEN;Enge;;8503010,8591058,8591059;8.530821;47.364099;0;EPSG:4326;2682502;1246491;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804397;10
8591058;;ch:1:sloid:91058;Zürich Enge, Bahnhof;;;;;8503010,8591058,8591059;8.531574;47.364128;0;EPSG:4326;2682559;1246495;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902896;10
8591059;;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;;;;;8503010,8591058,8591059;8.530457;47.364552;0;EPSG:4326;2682474;1246541;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902901;10
8503011;;ch:1:sloid:3011;Zürich Wiedikon;;ZWIE;;;8503011,8573710,8591218;8.523485;47.371477;0;EPSG:4326;2681937;1247304;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804401;11
8573710;;ch:1:sloid:73710;Zürich Wiedikon, Bahnhof;;;;;8503011,8573710,8591218;8.524189;47.371429;0;EPSG:4326;2681990;1247299;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.848277;11
8503015;;ch:1:sloid:3015;Zürich Wipkingen;;ZWIP;;;8503015,8591066;8.529382;47.393039;0;EPSG:4326;2682349;1249707;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804406;12
8591066;;ch:1:sloid:91066;Zürich Wipkingen, Bahnhof;;;;;8503015,8591066;8.529526;47.393444;0;EPSG:4326;2682359;1249752;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902933;12
8503016;;ch:1:sloid:3016;Zürich Flughafen;;ZFH;Aéroport Zurich;;8503016,8573205;8.562402;47.450386;0;EPSG:4326;2684750;1256117;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804410;13
8573205;;ch:1:sloid:73205;Zürich Flughafen, Bahnhof;;;;;8503016,8573205;8.563747;47.450161;0;EPSG:4326;2684852;1256094;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.846309;13
8503020;;ch:1:sloid:3020;Zürich Hardbrücke;;ZHDB;;;8503020,8591060,8594239;8.517126;47.385198;0;EPSG:4326;2681436;1248822;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804416;14
8591060;;ch:1:sloid:91060;Zürich Hardbrücke, Bahnhof;;;;;8503020,8591060,8594239;8.517105;47.385203;0;EPSG:4326;2681434;1248823;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902905;14
8503051;;ch:1:sloid:3051;Zürich Binz;;ZBZ;;;8503051,8591824;8.518297;47.362763;0;EPSG:4326;2681558;1246329;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804445;15
8591824;;ch:1:sloid:91824;Zürich, Binz;;;;;8503051,8591824;8.518324;47.362966;0;EPSG:4326;2681560;1246352;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.906289;15
8503052;;ch:1:sloid:3052;Zürich Friesenberg;;FRIB;;;8503052,8591149;8.507507;47.364799;0;EPSG:4326;2680740;1246545;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804455;16
8591149;;ch:1:sloid:91149;Zürich, Friesenberg;;;;;8503052,8591149;8.507998;47.364285;0;EPSG:4326;2680778;1246488;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.903275;16
8503053;;ch:1:sloid:3053;Zürich Schweighof;;SHF;;;8503053,8591351;8.503532;47.364942;0;EPSG:4326;2680440;1246556;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804460;17
8591351;;ch:1:sloid:91351;Zürich, Schweighof;;;;;8503053,8591351;8.502699;47.364775;0;EPSG:4326;2680377;1246537;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904173;17
8503054;;ch:1:sloid:3054;Zürich Triemli;;TRLI;;;8503054,8503610,8591401;8.495380;47.364990;0;EPSG:4326;2679824;1246553;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804465;18
8591401;;ch:1:sloid:91401;Zürich, Triemlispital;;;;;8503054,8503610,8591401;8.496896;47.365969;0;EPSG:4326;2679937;1246664;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904396;18
8503610;;ch:1:sloid:3610;Zürich, Triemli;;;;;8503054,8503610,8591401;8.495378;47.368152;0;EPSG:4326;2679819;1246905;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.806327;18
8503083;;ch:1:sloid:3083;Zürich, Römerhof;;;;;;8.560281;47.368089;0;EPSG:4326;2684721;1246966;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804570;19
8503084;;ch:1:sloid:3084;Zürich, Dolder;;;;;;8.574530;47.373203;0;EPSG:4326;2685789;1247550;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804574;20
8503086;;ch:1:sloid:3086;Zürich Brunau;;ZBRU;;;8503086,8591098;8.526235;47.351642;0;EPSG:4326;2682175;1245101;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804584;21
8503087;;ch:1:sloid:3087;Zürich Saalsporthalle;;ZSAA;;;8503087,8591329,8591365,8591366;8.521969;47.357795;0;EPSG:4326;2681843;1245781;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804588;22
8591329;;ch:1:sloid:91329;Zürich, Saalsporthalle;;;;;8503087,8503091,8591269,8591329,8591365,8591366;8.520405;47.357864;0;EPSG:4326;2681725;1245787;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904071;22
8591365;;ch:1:sloid:91365;Zürich, Sihlcity;;;;;8503087,8503091,8591269,8591329,8591365,8591366;8.522261;47.357973;0;EPSG:4326;2681865;1245801;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904231;22
8591366;;ch:1:sloid:91366;Zürich, Sihlcity Nord;;;;;8503091,8591269,8591366;8.523031;47.360061;0;EPSG:4326;2681920;1246034;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904235;22
8503090;;ch:1:sloid:3090;Zürich Selnau;;ZSEL;;;8503090,8591064,8591369,8591381;8.531725;47.372238;0;EPSG:4326;2682558;1247397;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804602;23
8503091;;ch:1:sloid:3091;Zürich Giesshübel;;ZGH;;;8503091,8591269,8591366;8.522016;47.362611;0;EPSG:4326;2681840;1246316;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804607;24
8503093;;ch:1:sloid:3093;Zürich Manegg;;ZMA;;;8503093,8591268;8.519751;47.338009;0;EPSG:4326;2681706;1243579;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804611;25
8591268;;ch:1:sloid:91268;Zürich, Manegg;;;;;8503093,8591268;8.520352;47.336969;0;EPSG:4326;2681753;1243464;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.903810;25
8503094;;ch:1:sloid:3094;Zürich Leimbach;;ZLE;;;8503094,8591061;8.518564;47.333044;0;EPSG:4326;2681624;1243026;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.804615;26
8591061;;ch:1:sloid:91061;Zürich Leimbach, Bahnhof;;;;;8503094,8591061;8.518596;47.333252;0;EPSG:4326;2681626;1243049;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.902910;26
8503446;;ch:1:sloid:3446;Zürich Landesmuseum (See);;;;;;8.541574;47.379045;0;EPSG:4326;2683291;1248164;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.805895;27
8503447;;ch:1:sloid:3447;Zürich Storchen;;;;;;8.541964;47.371027;0;EPSG:4326;2683333;1247273;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.805900;28
8503499;;ch:1:sloid:3499;Zürich Central (Polybahn);;;;;8503499,8588078;8.544038;47.376539;0;EPSG:4326;2683481;1247888;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.805987;29
8588078;;ch:1:sloid:88078;Zürich, Central;;;;;8503499,8588078;8.543938;47.376846;0;EPSG:4326;2683473;1247922;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.890530;29
8503500;;ch:1:sloid:3500;Zürich Polyterrasse;;;;;8503500,8591123;8.546402;47.376858;0;EPSG:4326;2683659;1247926;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.805991;30
8503651;;ch:1:sloid:3651;Zürich Bürkliplatz (See);;;;;8503651,8591105;8.541004;47.365665;0;EPSG:4326;2683269;1246676;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.806465;31
8591105;;ch:1:sloid:91105;Zürich, Bürkliplatz;;;;;8503651,8591105;8.540784;47.366539;0;EPSG:4326;2683251;1246773;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.903094;31
8503653;;ch:1:sloid:3653;Zürichhorn (See);;;;;8503653,8576199,8591109;8.553125;47.352624;0;EPSG:4326;2684205;1245239;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.806470;32
8505333;;ch:1:sloid:5333;Zürich Bellevue (See);;;;;8503003,8503059,8505333,8576193,8576195;8.544854;47.365440;0;EPSG:4326;2683560;1246655;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.811824;33
8576193;;ch:1:sloid:76193;Zürich, Bellevue;;;;;8503003,8503059,8505333,8576193,8576195;8.545113;47.367093;0;EPSG:4326;2683577;1246839;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.858850;33
8506517;;ch:1:sloid:6517;Zürich, Hertersteg;;;;;;8.522988;47.367681;0;EPSG:4326;2681905;1246881;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.815609;34
8509648;;ch:1:sloid:9648;Zürich, Obere Hornhalde;;;;;;8.536457;47.331073;0;EPSG:4326;2682979;1242825;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.824384;35
8509649;;ch:1:sloid:9649;Zürich, Leutschenpark;;;;;;8.555088;47.416552;0;EPSG:4326;2684252;1252348;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.824390;36
8510010;;ch:1:sloid:10010;Zürich, Klinik Hirslanden;;;;;;8.576620;47.351775;0;EPSG:4326;2685982;1245170;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.825555;37
8510011;;ch:1:sloid:10011;Zürich, Kinderspital (ab 2024);;;;;;8.572308;47.352518;0;EPSG:4326;2685655;1245248;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.825559;38
8510553;;ch:1:sloid:10553;Zürich, Balgrist Ost;;;;;;8.575003;47.354794;0;EPSG:4326;2685854;1245504;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.827025;39
8530811;;ch:1:sloid:30811;Zürich, Balgrist;;ZUEB;;;;8.575020;47.354578;0;EPSG:4326;2685856;1245480;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.832205;39
8511223;;ch:1:sloid:11223;Zürich, Arnikahof;;;;;;8.530977;47.415604;0;EPSG:4326;2682434;1252217;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.829118;40
8530472;;ch:1:sloid:30472;Zürich Seilbahn Rigiblick;;;;;8530472,8591362;8.548920;47.385883;0;EPSG:4326;2683835;1248932;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.831065;41
8591362;;ch:1:sloid:91362;Zürich, Seilbahn Rigiblick;;;;;8530472,8591362;8.548365;47.385916;0;EPSG:4326;2683793;1248935;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904218;41
8530473;;ch:1:sloid:30473;Zürich, Rigiblick;;;;;;8.553414;47.387333;0;EPSG:4326;2684172;1249098;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.831147;42
8530812;;ch:1:sloid:30812;Zürich, Hegibachplatz;;ZUEH;;;;8.560623;47.361690;0;EPSG:4326;2684757;1246255;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.832210;43
8530813;;ch:1:sloid:30813;Zürich, Kreuzplatz;;ZUEK;;;;8.554083;47.364875;0;EPSG:4326;2684258;1246602;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.832214;44
8530822;;ch:1:sloid:30822;Zürich Limmatquai;;;;;;8.542641;47.373017;0;EPSG:4326;2683381;1247495;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.832259;45
8573213;;ch:1:sloid:73213;Zürich Flughafen, Werft;;;;;;8.570688;47.444779;0;EPSG:4326;2685384;1255503;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.846326;46
8573711;;ch:1:sloid:73711;Zürich, Sädlenweg;;;;;;8.487478;47.367755;0;EPSG:4326;2679223;1246853;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.848283;47
8576194;;ch:1:sloid:76194;Zürich, Elektrowatt;;;;;;8.550417;47.357389;0;EPSG:4326;2683993;1245766;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.858855;48
